,phone_no_m,opposite_count,opposite_unique,voccalltype1,imeis,voc_calltype1,calltype_id_unique,phone2opposite_mean,phone2opposite_median,phone2opposite_max,phone2opposite_min,phone2opposite_var,phone2opposite_skew,phone2opposite_sem,phone2opposite_std,phone2opposite_quantile,phone2oppo_sum_mean,phone2oppo_sum_median,phone2oppo_sum_max,phone2oppo_sum_min,phone2oppo_sum_var,phone2oppo_sum_skew,phone2oppo_sum_sem,phone2oppo_sum_std,phone2oppo_sum_quantile,call_dur_mean,call_dur_median,call_dur_max,call_dur_min,call_dur_var,call_dur_skew,call_dur_sem,call_dur_std,call_dur_quantile,voc_hour_mode,voc_hour_mode_count,voc_hour_nunique,voc_day_mode,voc_day_mode_count,voc_day_nunique,label
166,ced17088399f4c7a024ef1a64df52c40e71c92cbe4c9f017bdf409ab666e7819c57678a073f5abedd5aa4a1c59bef7951d6edcdf6788250f2b6a1faa48f1699e,143,107,136.0,3.0,0.951048951048951,2,1.3364485981308412,1.0,13,1,1.90460236289896,6.6132759762712245,0.1334167234014081,1.380073317943275,1.0,217.65420560747663,59.0,4486,2,390298.86986422125,5.490709413651083,60.39580274642639,624.7390414118693,59.0,162.86013986013987,63.0,1800,2,117157.0084704028,3.98430320327392,28.623063768808997,342.2820598138365,63.0,8,19,12,16,59,4,1
158,ab4c60e00aa15e350af9e18c9f9b2f6f4968f605db464260f681b4c47ced82907769c8b1da50f7bdb2def6712265b857d3806beb1d46c11377b5bab7001bb3c2,462,371,412.0,3.0,0.8917748917748918,2,1.2452830188679245,1.0,5,1,0.4883222845486998,3.6357641408627215,0.0362799196926832,0.6988006042847271,1.0,329.6091644204852,120.0,13013,2,854633.7144022724,9.17608473794663,47.99578020541327,924.4640146605342,120.0,264.6861471861472,110.5,7200,2,387446.7667924991,6.991763218188288,28.95909814465446,622.4522204896525,110.5,14,51,13,10,81,11,1
705,1b0ec4d54d90e05acd5fff11389cdfac591e0edd9644f031ee4f2d52540f3f9dee1ab155800a79508d129574f7d232f1cd30ad0aebc47070751bb5faffeb1da6,909,708,909.0,5.0,1.0,1,1.2838983050847457,1.0,33,1,2.8457375398556795,12.903055017820822,0.0633987642220327,1.6869313974953692,1.0,58.35875706214689,26.0,1584,1,14418.088933106395,6.589811297416544,4.512707877914679,120.0753468997962,26.0,45.454345434543455,28.0,490,1,2553.935413365123,3.249075032160876,1.676189104991798,50.53647606793655,28.0,18,194,12,15,183,10,1
704,dc35f5a8b03036b09d6e4f6cef704a46ad14573276ccead2aef8020c57ff98caf964331a1dc7899e46fac4eb3a5a3e3f9029ddcb2b767e7e77abf9e58f6b3154,140,130,139.0,2.0,0.9928571428571428,2,1.0769230769230769,1.0,2,1,0.071556350626118,3.212614563557908,0.0234613185127084,0.2675001880861358,1.0,83.1,30.5,1673,3,45084.338759689934,5.28412478997648,18.62263691972135,212.33072966410197,30.5,77.16428571428571,30.0,1673,3,38878.8577081192,5.715801050455388,16.66451698929692,197.1772241109992,30.0,10,34,9,19,139,2,1
703,17b37406c6f14c7af421bf83fb8364826df5e80accdc702414ebe863ebd60946649939f4c111026e32e1152af6d287aee0339a920dfa0f007dd18d148247bb45,140,130,136.0,1.0,0.9714285714285714,2,1.0769230769230769,1.0,3,1,0.0870602265951103,4.091347549688593,0.0258784476105429,0.2950597000525662,1.0,98.56153846153846,23.0,3245,2,104021.11633870004,7.851399626138519,28.287142545238037,322.52304776356686,23.0,91.52142857142856,23.0,1800,2,56202.0642857143,5.074278231897378,20.03605041734849,237.0697456144801,23.0,11,23,10,19,140,1,1
702,0455a1009ad5f878c02c8be9850d9d1fa95da043d549c9b1133ff34054ccf2188b18f0562c1f16acb8bfd6c2863132741d02781180fe0d44c30c99207e7377f1,63,53,63.0,2.0,1.0,1,1.1886792452830188,1.0,3,1,0.1944847605224963,2.3113499638695507,0.0605765943532923,0.4410042636103378,1.0,207.1320754716981,85.0,4982,9,458129.0014513788,7.011717402695345,92.97281013076308,676.8522744671682,85.0,174.25396825396825,79.0,4982,1,385605.86994367646,7.726519697783472,78.23508224795364,620.9717142863083,79.0,17,18,7,26,62,2,1
159,26d6cc586161435285b558db3be4aa95ed7c662b788e8b0f2d2b1a9685807ab8e5a4b79ebdce32af40344a40d0f0d1fbf24dd98f4946f40b13cd7bd5b0dd88a0,341,136,257.0,2.0,0.7536656891495601,2,2.5073529411764706,1.0,36,1,18.059204793028314,5.134172629834228,0.3644012493625301,4.24961231090888,1.0,384.1102941176471,112.0,5831,1,578723.5803376904,4.376351206368431,65.23281722920977,760.7388384575158,112.0,153.19354838709677,77.0,1669,1,47430.785958254295,3.287257626720965,11.793778612210122,217.7861013890792,77.0,17,47,18,12,59,19,1
493,5dac9cf464828208d9b7bcd24256c3c6ecf7e11a62f58f7130b67b72c230ab96fba5a1f6796a3ea77c342623de66e67da3fb9e34181dc68cae2864b4be76aedf,177,173,177.0,1.0,1.0,1,1.023121387283237,1.0,5,1,0.0924855491329479,13.152946437965904,0.0231213872832369,0.3041143685078821,1.0,190.9884393063584,49.0,8236,2,458214.1510283639,10.097952076574956,51.46490756959165,676.9151726977051,49.0,186.6723163841808,50.0,1853,2,143429.80110426302,3.143605727701588,28.4664339063768,378.7212709952572,50.0,15,36,11,6,98,2,1
494,6586eaace74729391a82b1dead658bb1d21def924fb4433501bd0f09976b53f3df096556906a3b4604fac4a8cd8561540eb9c7908ea305a3038120df6f943506,166,163,166.0,1.0,1.0,1,1.01840490797546,1.0,3,1,0.030523365901689,10.226128338862871,0.0136842944102827,0.1747093755403212,1.0,167.7361963190184,47.0,4960,1,237244.30652124528,7.353241472532997,38.150839349549365,487.0773106204448,47.0,164.70481927710844,48.5,1982,1,115232.62143117926,3.854351500887504,26.347151995236903,339.45930747466514,48.5,17,34,10,7,112,2,1
160,ef21252df81e4a7207510f1d18d219e7a2daaa8332f068d60ab5b01621b14bac60562d9c5a157118fbeba5d05d889512518aa3b97415e48c0df37ba2f613cf56,54,46,47.0,2.0,0.8703703703703703,2,1.173913043478261,1.0,2,1,0.1468599033816425,1.7791680015471956,0.0565031556220809,0.3832230465168327,1.0,70.45652173913044,37.0,482,4,8130.342512077296,3.0023360012296263,13.294607040055997,90.16841194164004,37.0,60.01851851851852,32.0,337,4,4943.905310971347,2.5000955843594213,9.568375100037882,70.31290998793428,32.0,20,12,11,30,10,18,1
161,5feefc5ac7a0a0931a8e0633b234f1099f5d607cc907c5f066031cdbb985de510cefe98dcee8cfd9375545391ffd0f0f7f5e91b07e8f39cdb9c39c97c5207488,230,106,167.0,3.0,0.7260869565217392,2,2.169811320754717,1.0,28,1,10.0470799640611,5.993721538425445,0.3078697342153974,3.169712915085702,1.0,362.7735849056604,125.5,5788,2,537897.4720575023,4.940677716934567,71.23555610348433,733.4149385290037,125.5,167.19130434782608,83.0,2074,1,56671.42175811657,3.758027431964349,15.697053414728977,238.0576017650278,83.0,20,38,16,4,20,31,1
701,243feee1b2cb7892f80ca9262e1bc2456e6dc6a68a7d12171617fc19317ba952b6b4f7f390d7dd629f10c09a0b2ac5d2f6f19503c4bfe52db0ae9c376dad22c0,35,33,35.0,2.0,1.0,1,1.0606060606060606,1.0,3,1,0.1212121212121212,5.744562646538028,0.0606060606060606,0.3481553119113957,1.0,71.39393939393939,65.0,204,5,2200.871212121212,1.1587865166344615,8.166582334978086,46.91344383139243,65.0,67.31428571428572,65.0,185,5,1543.8100840336135,0.9813700429035148,6.64145010850925,39.29134871741633,65.0,11,19,3,1,33,2,1
495,79663acf2b26e3024ff9f7d71a8c599083e8fa6343a4978d5808a2d8e02c58c0edd71071c45440c3724da39ddd42720c747580f1b934e5f3394d99b5f7db818a,90,86,88.0,2.0,0.9777777777777776,2,1.0465116279069768,1.0,3,1,0.0683994528043775,6.181140068410205,0.0282018168646898,0.2615328904829707,1.0,181.7906976744186,54.5,3680,2,284853.1792065663,5.563195844900964,57.55211785715444,533.716384615056,54.5,173.7111111111111,54.5,1862,2,142563.9830212235,3.540291152887952,39.80005346467982,377.5764598345923,54.5,19,18,11,1,78,3,1
496,6710c79120967a4c027881c49f524a7588009a60ef89df59c096946c2834a425291f3b5935d6f2643041dbce8d708e719459a761d8c555a8108f68dd30d0f0e0,220,214,220.0,2.0,1.0,1,1.02803738317757,1.0,3,1,0.0367689000043876,7.62004826235754,0.0131079094343884,0.1917521838321214,1.0,157.02336448598132,50.0,2497,1,115226.0229257163,4.573973369280709,23.20429614243802,339.44958819494286,50.0,152.7409090909091,50.5,2062,1,93875.81841012866,4.0412161712775765,20.65691810267409,306.3916095622213,50.5,16,38,10,7,120,3,1
497,231a94a12238df7c1c46c3dd5535ac3e4b1748f5bc7f210ec45814b32a221d0eb496dadb45915531ead03153eabcfadf88d0cbab68cfa38bf8de6a45fe89ef33,113,111,110.0,2.0,0.9734513274336284,2,1.018018018018018,1.0,2,1,0.0178542178542178,7.346607958027481,0.0126826184006875,0.1336196761492029,1.0,127.16216216216216,56.0,1297,1,37838.30073710074,3.413072412719875,18.463087288591066,194.5206948812921,56.0,124.91150442477876,55.0,1297,1,37404.59924146649,3.440298533876979,18.19379434255948,193.40268674831404,55.0,19,22,10,1,77,5,1
498,3d1e4b5ccb0550a25258b384eafd4425e07c8c7e1f116dcf07bcf983ac10f646bfa57dce417d5d3a17da4e87abf038001f8bd9b37cd657a5bc6dcfdb0e289b2b,202,183,202.0,1.0,1.0,1,1.1038251366120218,1.0,4,1,0.1265237494745691,4.3971409745791545,0.0262942314805101,0.3557017704124751,1.0,198.7103825136612,60.0,2639,3,189702.66840809464,3.827783205096984,32.19668621648696,435.5486980902304,60.0,180.01980198019805,63.0,2064,3,121826.95482981137,3.55714976302567,24.558170468934456,349.0371825892069,63.0,9,31,10,3,87,3,1
162,05e883371367589dc6fba73e154607590a2db43f85bb9b6d62e88afdba63a0c365ed7f81d60f42c1f5ad3c00802da04e43623fbfa32ef889b84d38581c21d55d,105,48,18.0,2.0,0.1714285714285714,2,2.1875,1.0,11,1,4.921542553191489,2.75445216191346,0.3202063967581264,2.2184549923745327,1.0,371.5,124.5,3304,1,407822.8510638298,3.213348948981172,92.17542729579895,638.6100931427798,124.5,169.82857142857142,66.0,1800,1,77460.93186813187,3.607354834619548,27.161059637813743,278.31804085996987,66.0,14,16,16,25,10,26,1
163,922faa8d759819bfedb28730e93ad2eaeabfb6030dac5cc36624f8b202d5b34d841678057e7e2f60b11d42e72b84454a8c60fd37928db4854fe6643520e26b14,32,18,20.0,1.0,0.625,2,1.7777777777777777,1.0,7,1,2.6535947712418304,2.6067172537682324,0.383955637718288,1.6289858106324409,1.0,1170.8333333333333,159.5,6129,9,3035389.323529412,1.7953858188525342,410.6491692382665,1742.2368735420025,159.5,658.59375,195.5,2496,4,560257.4102822581,0.9681837189861092,132.31796579195344,748.5034470743993,195.5,15,5,13,26,10,13,1
499,842ae8aa603ec321046b16ca60b40a94ee1518549fd3d5a8cd8e2861ba7f640b4e7ab3c599d78f14e1a554e554652a5a8d3be97d2132e9703cd1aa58e44f3466,181,170,181.0,1.0,1.0,1,1.0647058823529412,1.0,4,1,0.1437173686042462,6.620152987417687,0.0290756992333345,0.3791007367498067,1.0,205.1235294117647,48.0,5847,1,542651.730212322,6.49164560759629,56.498398218435824,736.6489871114478,48.0,192.65745856353595,50.0,2095,1,170265.8042357274,3.3799262100475453,30.670752371373588,412.6327716453547,50.0,14,34,9,6,97,2,1
501,d5fa3a74c9d136054b58e7145cb747a8d5e92ab4d9c72478beab18c26f3d1eca73f2f3c208c3bc577cdf95b51a8efad48f33634b042230d0fbe876236c1d6a69,315,77,273.0,7.0,0.8666666666666667,2,4.090909090909091,2.0,28,1,26.84688995215312,2.6677254576494542,0.5904751548283136,5.181398455258302,2.0,310.8961038961039,169.0,1901,4,153733.88380041005,1.951393947184906,44.682702978444254,392.0891273682682,169.0,75.9968253968254,49.0,309,1,4994.156040845216,1.3623346649650914,3.981766394670944,70.66934300561465,49.0,12,42,18,4,32,28,1
164,24c4acad5efc73edeefdd78ec52b0a28824e2878d463718146e73c3f57152a70d5ae901c7bee8e7f8ce72fab6e4856bc80c853f418e98d5bdfd3f1765d1da329,8,4,6.0,3.0,0.75,2,2.0,1.0,5,1,4.000000000000001,2.0,1.0,2.0,1.0,369.75,36.0,1394,13,466619.5833333333,1.995424224193608,341.5477943616871,683.0955887233742,36.0,184.875,36.0,474,8,51300.41071428572,0.6336332047035704,80.07840744723707,226.49593973024267,36.0,11,2,5,12,2,6,1
502,5fcf964f577dda6ca5f91e32f206791bdc2717e4f1e78ae56bb4eb2dba8ae04bed77d3af44211b781de25b1e01026fbb0ebe023108cdc2395773d771c5b8625c,603,506,603.0,2.0,1.0,1,1.191699604743083,1.0,11,1,0.5909012640394478,6.616939322052258,0.0341729287502036,0.7687010238314034,1.0,57.62845849802372,33.0,882,2,6912.689406331931,5.044581900088942,3.696138730417188,83.14258479462815,33.0,48.35820895522388,34.0,345,1,1891.7983834977936,2.648561944163026,1.771245536922905,43.49480869595582,34.0,17,241,6,24,110,10,1
165,ef70ea824c6fe740ba419ad7aed40687a4cfe5ee23f6f73d6d2ff3490cb79cc16966f907db9aa072c61baca674753049adebacaefc54903713c2764024aada38,59,35,50.0,2.0,0.847457627118644,2,1.6857142857142855,1.0,7,1,2.104201680672269,2.550271658379642,0.2451938988213362,1.4505866677562802,1.0,307.51428571428573,142.0,3164,4,326065.43361344526,4.167426457556771,96.52023231477656,571.0213950575278,142.0,182.4237288135593,73.0,1800,2,96588.07597895968,3.603393884680228,40.460919830642624,310.78622231199324,73.0,13,14,9,16,34,3,1
503,813591f4e635f9dce331005c244ea6d4f13405b34701a630bbea7fdcbb272ecd6d549c2770d3a0e84b6618401176cadaa49244b18ee32b8599a7e06299517657,85,58,81.0,1.0,0.9529411764705882,2,1.4655172413793105,1.0,12,1,2.919842710223834,4.977431348636276,0.2243704875724844,1.708754725004099,1.0,84.82758620689656,51.5,782,6,15279.82940108893,3.980957668773704,16.230999183708107,123.61160706458324,51.5,57.88235294117647,50.0,231,6,1929.2717086834728,1.469608718778697,4.764169835323418,43.92347559885799,50.0,17,30,6,12,59,2,1
504,8e6994a98aa64d5a75fb07695d0b53392388182dd19e7880d5257d87b2daa4a18137acfc2f11217cb6687bcd362b67fcb5feda9e02f3cbd70f1d1216b0e51525,134,119,126.0,2.0,0.9402985074626866,2,1.1260504201680672,1.0,3,1,0.1449935906566015,3.167934447148152,0.0349060673082692,0.3807802393200067,1.0,196.781512605042,114.0,3610,1,132089.10440108253,7.307349644163391,33.31654955061639,363.44064770067,114.0,174.7537313432836,91.0,1810,1,67159.25468522048,4.1754576315741145,22.38723894990521,259.15102678789543,91.0,15,20,12,8,66,4,1
505,da99c3ade3eb00815a7654acc8e03329d75973ac5e2064e36adc45322b4064d5f7f01aedc2aaeff1288a6f7db04ad890f96bdd8346c3e0a8f41711a4077018f0,25,11,25.0,2.0,1.0,1,2.272727272727273,1.0,10,1,7.418181818181817,2.734776253477216,0.8212065302280883,2.7236339361562187,1.0,141.1818181818182,58.0,774,17,48579.56363636364,2.8062520336404235,66.45542842343391,220.4077213628498,58.0,62.12,50.0,186,10,2227.61,1.3377937603383463,9.43951269928697,47.19756349643485,50.0,8,10,4,12,24,2,1
739,f936c7b1a7afddf2fa1ad0101bada1970491d6ced04ee0d2acb77ffee936e63aab5cc0cdc7c7503b188a1bee572d22bedf000577e22626e9e4931dad44a0d464,531,528,531.0,2.0,1.0,1,1.005681818181818,1.0,2,1,0.0056602553044678,13.190666756970076,0.0032741686732491,0.0752346682352479,1.0,24.90530303030303,15.0,561,1,1465.3154936461408,7.503985449693546,1.6658987778272052,38.27943956807807,15.0,24.76459510357816,15.0,561,1,1458.65202714707,7.522609491372346,1.6574047890990808,38.19230324485642,15.0,17,91,12,9,218,5,1
479,4ecd38cce6a40a83e63a3b1ad314767703b4d35d4e0cc469edb189490d1c0800c56239a420a68c404a325c31c0d0b441b815658b2fbbf52557d66d577515dea4,30,14,7.0,2.0,0.2333333333333333,2,2.142857142857143,1.5,9,1,4.593406593406592,2.902215260986041,0.5728005507658087,2.14322341192107,1.5,439.6428571428572,150.5,2917,2,589237.3241758243,2.958151069079159,205.15452785223428,767.6179545684327,150.5,205.16666666666663,78.5,1823,2,119770.9712643678,3.828993686121822,63.18517000699025,346.07942912627414,78.5,15,6,12,1,8,15,1
478,1bf2fd98735162d027b99cff66fe2e3f4ac8013e3dd00469b662bfdb1f656fe292b4290642d94f97b404c65adb092600850a9c4bdd5ca6d21d13f4d1f730adb4,25,23,25.0,2.0,1.0,1,1.0869565217391304,1.0,2,1,0.0830039525691699,3.1403996438884043,0.0600738504093702,0.2881040655200304,1.0,84.6086956521739,79.0,257,5,4164.88537549407,0.9482558815393054,13.456670199108258,64.53592313970623,79.0,77.84,79.0,209,5,2858.640000000001,0.7130875259801518,10.693250207490706,53.46625103745353,79.0,16,12,3,19,15,3,1
784,10f237d27e57cb066c6e101ca7fbcbad6250dad9983d76a8b997f9410a42f861d474550e805b095f5261b4dca2b27dc8d4df3886278b221430ac306f3b9f234d,120,105,116.0,3.0,0.9666666666666668,2,1.1428571428571428,1.0,5,1,0.2582417582417582,5.167525736935829,0.049592795006817,0.5081749287811809,1.0,119.54285714285714,31.0,1819,1,58016.212087912085,4.408139548464985,23.506070560989357,240.86554773963024,31.0,104.6,31.0,1800,1,50105.67058823528,4.8469736581296194,20.43397305718985,223.8429596575137,31.0,19,44,13,4,62,4,1
799,d610b33693853e2869176bedb16591284035cddf1933b512bb633c37fe76c845d0a9df0452550867764ea81d0648b622ff3137d968585c6021c698eef96b0684,67,66,67.0,1.0,1.0,1,1.0151515151515151,1.0,2,1,0.0151515151515151,8.124038404635966,0.0151515151515151,0.1230914909793327,1.0,163.33333333333334,41.0,1981,1,103692.6871794872,3.6231995587605215,39.63712049205039,322.0134891266004,41.0,160.8955223880597,42.0,1800,1,92647.03437358662,3.349980289773272,37.18590536499986,304.3797535539882,42.0,16,14,8,7,67,1,1
798,e8336be2b5b04771aa0a9fcbe2883c3a7824e07b7dfcfcf5547843a2eac43b0829382a80d3fc015b2be1b9588a01251edceeca4930824739402c1c523fa951d4,111,106,111.0,2.0,1.0,1,1.0471698113207548,1.0,2,1,0.0453728661275831,4.333509838058575,0.0206892703318408,0.2130090752235292,1.0,88.23584905660377,44.5,722,3,16982.886702605574,2.9221588284777016,12.65764244591906,130.3184050800407,44.5,84.26126126126127,44.0,722,3,14041.794758394746,2.975242117341454,11.247339929113627,118.49807913377646,44.0,17,27,10,18,56,3,1
797,482e46241ee117be70fad84a0910661e3ecf71e24d4ed0d1fd980bdd57005e0441c89a26b991f261994e1fea04c8a48ed91cc882025fdf067e2bf869f7e270a1,11,9,11.0,2.0,1.0,1,1.2222222222222223,1.0,2,1,0.1944444444444444,1.6198477414681158,0.1469861839480327,0.4409585518440984,1.0,302.6666666666667,54.0,1824,13,343890.25000000006,2.718008647267657,195.47385446084036,586.421563382521,54.0,247.63636363636363,47.0,1800,13,281192.45454545453,3.0044308799872224,159.88417812036042,530.2758287395858,47.0,15,9,3,9,10,2,1
103,9855c1ff2c8b1e8c5bff0c0675ee1902cae41b5ad47f612643bac8a79636705939140812e8076f336f332870634f21efc5d15c6ac241b5f8938141a6d2cfb03d,829,673,779.0,3.0,0.9396863691194208,2,1.2317979197622586,1.0,14,1,0.7080945305313807,8.708761702420638,0.0324368063309266,0.8414835295663134,1.0,120.4294205052006,31.0,4973,1,120867.64121647915,7.370546951712256,13.401317338746509,347.6602381873417,31.0,97.76718938480096,26.0,3019,0,73189.68607192172,6.482291544839096,9.396101010533403,270.5359238103541,26.0,15,123,13,27,101,12,1
469,2c46354f186adccef8ff8200c03bae782c4fb1e1610639ef119c2fe03d397f3e722ea3e086f8d068d3b7d6c415225fd4d3833c5ac7e34accc30737c9692e57ee,180,118,156.0,3.0,0.8666666666666667,2,1.5254237288135593,1.0,13,1,3.2258438360133286,5.02704721256623,0.165341040359711,1.796063427614217,1.0,54.22881355932204,26.0,701,2,9262.7249746487,4.701973264657704,8.859891042032285,96.24305156554784,26.0,35.55,28.5,204,1,830.4946927374299,2.6159154785617105,2.147989619178089,28.81830482067656,28.5,20,40,9,15,127,3,1
5905,1c483394eb55a2123fd64919ae4a1e554ef6fd47f5fc0e601a34cce68eb9978c62c1e09f2ee48a26b88a13e213f547b773498909ed9c108eb9070d7dcaeebd37,2023,161,1277.0,1.0,0.6312407315867523,3,12.565217391304348,2.0,225,1,840.8722826086957,4.557477294826808,2.2853466277021663,28.99779789240376,2.0,880.7515527950311,163.0,12196,4,3450937.275388197,3.7476711301204326,146.40489409454017,1857.669851019873,163.0,70.09441423628274,44.0,1057,1,7491.527678971738,3.916093109936337,1.9243641288825195,86.5536115882621,44.0,17,235,24,3,115,31,1
267,770d23313a2efd9b72e949e21dfdda0b66ec169c16339586af27bb8c9a2d809187f23b45ee17ac40f4ad29cc733848a2e95b2c83af7122a01b2de11dbafaa5a8,165,135,157.0,3.0,0.9515151515151516,2,1.2222222222222223,1.0,6,1,0.6218905472636813,4.21609239187366,0.0678719135312806,0.7886003723456395,1.0,240.34074074074076,59.0,13461,1,1371680.7039248203,10.921368155427228,100.79979070836666,1171.1877321440916,59.0,196.64242424242423,62.0,10602,1,725195.9750184772,11.389017611082838,66.29575492687374,851.5843910138778,62.0,13,37,10,15,50,5,1
5909,48b6e5a46add9fbcc98f57566ee29262ddeed867e9c7b98039a71d40b46c883437ed2e1802e64283bdf40f5d9844d07758d745bef5e633da50dd0cdbfe1b50f2,3393,323,1363.0,3.0,0.4017094017094017,2,10.504643962848297,2.0,538,1,1754.1016864411674,9.26403719644762,2.3303766596794704,41.881997163950615,2.0,521.5913312693499,76.0,19936,1,3052097.111974311,7.007525785292685,97.20708340926572,1747.025217898789,76.0,49.65340406719717,27.0,3546,1,9283.123939617644,16.650202036550276,1.654074797696342,96.3489695825422,27.0,17,312,24,30,227,31,1
5911,c2ea3fca5a1aa3414cc6392efe3efa2973495d85656724149ebc2eb85cf431ba9e97fe7a677259c5b60defc478eba79b337532a1893ae8889cc413221f4fcda1,1616,241,1186.0,5.0,0.7339108910891089,2,6.7053941908713695,2.0,337,1,723.3086791147995,9.526131650903697,1.7324205107890196,26.894398656872763,2.0,844.1576763485477,137.0,36104,1,11496237.241701243,8.287993296350399,218.4084000643688,3390.61015772991,137.0,125.89232673267328,61.0,3484,1,45666.5320525396,5.77748844692701,5.315918792341503,213.69729070004516,61.0,16,159,20,27,114,31,1
787,d9ee8fd634d7d13e35bdf0bd687336966c8b41a8f65c18031cfb02908222b410460b98ba4ff7b2faa0a204b4fe9b412ee3e4f6286fd1d42d8e13001a9b0de04f,1065,1014,1065.0,5.0,1.0,1,1.0502958579881656,1.0,6,1,0.0774283427863806,8.953918334125225,0.0087383815671212,0.2782594882234577,1.0,22.93195266272189,15.0,767,1,2103.1691063511607,11.018233639337431,1.4401844564467734,45.8603216991678,15.0,21.833802816901407,14.0,757,1,1741.6161495287515,12.23355277875189,1.2787964373566305,41.732674842726674,14.0,16,174,12,9,284,10,1
786,48457000e8911711a942186baf18ce5cac4135dcd8fb4440ad1d50acb45fba747ba8fea13995ea203cee1b9e5764f21514d77d3e9ba3f161df54057a16c11827,2,2,2.0,2.0,1.0,1,1.0,1.0,1,1,0.0,0.0,0.0,0.0,1.0,25.5,25.5,48,3,1012.5,0.0,22.5,31.81980515339464,25.5,25.5,25.5,48,3,1012.5,0.0,22.5,31.81980515339464,25.5,12,2,1,12,2,1,1
785,823b3f1d0c061f24350b6a77dc6553bd536ec093626645c9ee4d5de4a8e0b0038bf4852d7fc81fe03853fecb8f50f6125d8462eade8547e2fe8a666eb7f9cc1b,110,99,91.0,4.0,0.8272727272727273,2,1.1111111111111112,1.0,4,1,0.18140589569161,4.709357986246582,0.0428063404738566,0.42591770999996,1.0,123.29292929292929,38.0,3186,3,132382.12760255617,6.818001593348801,36.56765248285194,363.8435482491838,38.0,110.96363636363635,33.0,3186,3,119284.2555462886,7.236500315444029,32.93026454719242,345.3755282967926,33.0,9,20,11,14,89,3,1
470,d0698ba80c371aa49b45d2f764f865a8f05394b378b0edecb2de977bda167c27c9a63e66cbd630844954fea91f99c84328ad27d804f8beb4b413987edc0d1c10,145,129,140.0,3.0,0.9655172413793104,2,1.124031007751938,1.0,5,1,0.2969961240310077,5.079786659968961,0.0479822418726354,0.5449735076414336,1.0,34.75968992248062,21.0,404,7,2411.0902374031,5.368244177381429,4.323265200675627,49.10285365844943,21.0,30.924137931034483,21.0,207,7,899.3622605363983,3.324212558788244,2.490481549525489,29.98936912534837,21.0,18,65,4,18,81,2,1
109,5627cd1efb81e490d85da047ece542129e19bcbf1c11ea435e0fdeb7f3ce1098c344bf72ccbb87a4e65585296d3e6aecf7e4ab42667cc1f95b3017199bf6f6a3,253,217,236.0,1.0,0.932806324110672,2,1.165898617511521,1.0,5,1,0.277905785970302,4.182494692428198,0.0357864754446136,0.5271677019415189,1.0,218.16589861751152,55.0,3827,2,178694.54642430454,4.429663208943707,28.69629196363588,422.7227772717062,55.0,187.1225296442688,63.0,3218,2,132954.33810151202,4.363662969347049,22.92403144720705,364.6290417691822,63.0,12,39,11,23,59,6,1
471,fbead39249265987289742d33189d854d84ce99dab0022e0bb6d6bf02bed0a495d47b9495d7347e88585fe78ea7302555a742bc1fb8a26544ce1cae2b825abec,12,6,7.0,1.0,0.5833333333333334,2,2.0,1.0,5,1,2.8000000000000007,1.536722497715649,0.6831300510639734,1.6733200530681511,1.0,87.0,61.0,190,45,3239.2,1.5414785136878908,23.235031023578745,56.913970165505056,61.0,43.5,46.5,66,8,303.9090909090908,-0.5710238071715986,5.032470325372776,17.43298858225665,46.5,10,10,2,26,12,1,1
783,e4e641335a509630651423741a859b22d07d4a44b38dbddf107c68cc2ba07e45bf3b05ccd73317d8bd5dced447f53e12820a115c8d6ed965cf401610dff8bec3,98,96,98.0,3.0,1.0,1,1.0208333333333333,1.0,2,1,0.0206140350877193,6.816767288754607,0.0146536525195509,0.1435758861637959,1.0,144.65625,45.0,2876,1,134632.20690789475,5.454289928098357,37.44888278650296,366.922617056914,45.0,141.70408163265307,45.5,1800,1,90638.06616873552,3.860702407789375,30.411810636849413,301.06156541268354,45.5,11,23,9,15,53,3,1
782,80a91c6ad25f6f300508c028a93c181c037df399fd237fdbf708816cbd0dd986b7f6cd17bf72803479278dc2accb9bf793ca9af30e943d5bd03eee92d97f2fe7,54,53,54.0,2.0,1.0,1,1.018867924528302,1.0,2,1,0.0188679245283018,7.280109889280523,0.0188679245283018,0.137360563948689,1.0,179.35849056603774,48.0,2449,1,191976.00362844716,4.085282401037499,60.18462218629065,438.1506631610263,48.0,176.03703703703704,49.0,1802,1,144866.52690426272,3.532106704499395,51.79491732969607,380.6133561821796,49.0,13,17,7,16,54,1,1
781,904118d640da3d2cb7c4e6d8d23aa26b05c116880c799b5473a13d30e39116e15f1ed3db9293a7f21d966d39ed8e0ac8d26621264017b8e343f5464147cb0551,969,836,969.0,3.0,1.0,1,1.1590909090909092,1.0,4,1,0.1842406096897116,2.948130131648308,0.0148453192762409,0.4292325822787822,1.0,40.93181818181818,21.0,1383,1,5972.310315732166,8.623086149628772,2.672809731522924,77.28072408907778,21.0,35.31372549019608,18.0,736,1,3640.271309350189,5.533977038145158,1.938228556545872,60.33466092844301,18.0,14,211,10,10,199,19,1
